MapID,FightEveNo,BKMusic,Side,EnemyNO,NPCID,LocationPos,AI
49942,248,1,Left,3,17843,8,1
49942,248,1,Left,4,17843,6,1
49942,248,1,Left,5,17844,2,1
49942,248,1,Left,6,17844,7,1
49942,249,1,Left,1,17844,4,1
49942,249,1,Left,2,17844,2,1
49942,249,1,Left,3,17844,9,1
49942,249,1,Left,4,17844,7,1
49942,249,1,Left,5,17843,3,1
49942,249,1,Left,6,17843,8,1
49942,250,1,Left,1,17845,4,1
49942,250,1,Left,2,17845,2,1
49942,250,1,Left,3,17845,9,1
49942,250,1,Left,4,17845,7,1
49942,250,1,Left,5,17846,3,1
49942,250,1,Left,6,17846,8,1
49942,251,1,Left,1,17846,1,1
49942,251,1,Left,2,17846,6,1
49942,251,1,Left,3,17846,3,1
49942,251,1,Left,4,17846,8,1
49942,251,1,Left,5,17845,2,1
49942,251,1,Left,6,17845,7,1
49942,252,1,Left,1,17847,5,1
49942,252,1,Left,2,17847,3,1
49942,252,1,Left,3,17847,10,1
49942,252,1,Left,4,17847,8,1
49942,252,1,Left,5,17848,4,1
49942,252,1,Left,6,17848,9,1
49942,253,1,Left,1,17848,1,1
49942,253,1,Left,2,17848,6,1
49942,253,1,Left,3,17848,3,1
49942,253,1,Left,4,17848,8,1
49942,253,1,Left,5,17847,2,1
49942,253,1,Left,6,17847,7,1
49942,254,1,Left,1,17849,3,1
49942,254,1,Left,2,17849,1,1
49942,254,1,Left,3,17849,8,1
49942,254,1,Left,4,17849,6,1
49942,254,1,Left,5,17850,2,1
49942,254,1,Left,6,17850,7,1
49942,255,1,Left,1,17850,5,1
49942,255,1,Left,2,17850,3,1
49942,255,1,Left,3,17850,10,1
49942,255,1,Left,4,17850,8,1
49942,255,1,Left,5,17849,4,1
49942,255,1,Left,6,17849,9,1
49942,256,1,Left,1,17851,4,1
49942,256,1,Left,2,17851,2,1
49942,256,1,Left,3,17851,9,1
49942,256,1,Left,4,17851,7,1
49942,256,1,Left,5,17852,3,1
49942,256,1,Left,6,17852,8,1
49942,257,1,Left,1,17852,1,1
49942,257,1,Left,2,17852,6,1
49942,257,1,Left,3,17852,3,1
49942,257,1,Left,4,17852,8,1
49942,257,1,Left,5,17851,2,1
49942,257,1,Left,6,17851,7,1
49942,258,1,Left,1,17853,1,1
49942,258,1,Left,2,17853,6,1
49942,258,1,Left,3,17853,3,1
49942,258,1,Left,4,17853,8,1
49942,258,1,Left,5,17854,2,1
49942,258,1,Left,6,17854,7,1
49942,259,1,Left,1,17854,5,1
49942,259,1,Left,2,17854,3,1
49942,259,1,Left,3,17854,10,1
49942,259,1,Left,4,17854,8,1
49942,259,1,Left,5,17853,4,1
49942,259,1,Left,6,17853,9,1
49942,260,1,Left,1,17855,4,1
49942,260,1,Left,2,17855,9,1
49942,260,1,Left,3,17855,3,1
49942,260,1,Left,4,17855,8,1
49942,260,1,Left,5,17856,2,1
49942,260,1,Left,6,17856,7,1
49942,261,1,Left,1,17856,3,1
49942,261,1,Left,2,17856,1,1
49942,261,1,Left,3,17856,6,1
49942,261,1,Left,4,17856,8,1
49942,261,1,Left,5,17855,2,1
49942,261,1,Left,6,17855,7,1
49942,262,1,Left,1,17857,1,1
49942,262,1,Left,2,17857,6,1
49942,262,1,Left,3,17857,2,1
49942,262,1,Left,4,17857,7,1
49942,262,1,Left,5,17858,3,1
49942,262,1,Left,6,17858,8,1
49942,263,1,Left,1,17858,5,1
49942,263,1,Left,2,17858,10,1
49942,263,1,Left,3,17858,4,1
49942,263,1,Left,4,17858,9,1
49942,263,1,Left,5,17857,3,1
49942,263,1,Left,6,17857,8,1
49942,264,1,Left,1,17859,1,1
49942,264,1,Left,2,17859,6,1
49942,264,1,Left,3,17859,2,1
49942,264,1,Left,4,17859,7,1
49942,264,1,Left,5,17860,3,1
49942,264,1,Left,6,17860,8,1
49942,265,1,Left,1,17860,4,1
49942,265,1,Left,2,17860,2,1
49942,265,1,Left,3,17860,9,1
49942,265,1,Left,4,17860,7,1
49942,265,1,Left,5,17859,3,1
49942,265,1,Left,6,17859,8,1
49942,266,1,Left,1,17861,4,1
49942,266,1,Left,2,17861,2,1
49942,266,1,Left,3,17861,9,1
49942,266,1,Left,4,17861,7,1
49942,266,1,Left,5,17862,3,1
49942,266,1,Left,6,17862,8,1
49942,267,1,Left,1,17862,5,1
49942,267,1,Left,2,17862,3,1
49942,267,1,Left,3,17862,8,1
49942,267,1,Left,4,17862,10,1
49942,267,1,Left,5,17861,4,1
49942,267,1,Left,6,17861,9,1
49942,268,1,Left,1,17863,5,1
49942,268,1,Left,2,17863,10,1
49942,268,1,Left,3,17863,4,1
49942,268,1,Left,4,17863,9,1
49942,268,1,Left,5,17864,3,1
49942,268,1,Left,6,17864,8,1
49942,269,1,Left,1,17864,1,1
49942,269,1,Left,2,17864,6,1
49942,269,1,Left,3,17864,2,1
49942,269,1,Left,4,17864,7,1
49942,269,1,Left,5,17863,3,1
49942,269,1,Left,6,17863,8,1
49942,270,1,Left,1,17865,1,1
49942,270,1,Left,2,17865,6,1
49942,270,1,Left,3,17865,3,1
49942,270,1,Left,4,17865,8,1
49942,270,1,Left,5,17866,2,1
49942,270,1,Left,6,17866,7,1
49942,271,1,Left,1,17866,3,1
49942,271,1,Left,2,17866,8,1
49942,271,1,Left,3,17866,4,1
49942,271,1,Left,4,17866,9,1
49942,271,1,Left,5,17865,5,1
49942,271,1,Left,6,17865,10,1
49944,1,1,Left,1,38480,3,1
49944,2,1,Left,1,38480,3,1
49944,2,1,Left,2,38481,4,1
49944,2,1,Left,3,38482,2,1
49944,3,1,Left,1,38480,3,1
49944,3,1,Left,2,38481,4,1
49944,3,1,Left,3,38483,2,1
49946,1,1,Left,1,38393,3,1
49946,2,1,Left,1,38393,4,1
49946,2,1,Left,2,38393,3,1
49946,3,1,Left,1,38393,1,1
49946,3,1,Left,2,38393,2,1
49946,3,1,Left,3,38393,3,1
49950,1,1,Left,1,17793,5,1
49950,1,1,Left,2,17793,4,1
49950,1,1,Left,3,17793,3,1
49950,2,1,Left,1,17794,3,1
49950,2,1,Left,2,17794,4,1
49950,2,1,Left,3,17794,5,1
49950,3,1,Left,1,17813,9,1
49950,3,1,Left,2,17813,8,1
49950,3,1,Left,3,17813,7,1
49950,4,1,Left,1,17795,2,1
49950,4,1,Left,2,17795,4,1
49950,4,1,Left,3,17795,3,1
49950,5,1,Left,1,17796,4,1
49950,5,1,Left,2,17796,2,1
49950,5,1,Left,3,17796,3,1
49950,6,1,Left,1,17815,6,1
49950,6,1,Left,2,17815,7,1
49950,6,1,Left,3,17815,8,1
49950,7,1,Left,1,17797,9,1
49950,7,1,Left,2,17797,10,1
49950,7,1,Left,3,17797,8,1
49950,8,1,Left,1,17798,8,1
49950,8,1,Left,2,17798,9,1
49950,8,1,Left,3,17798,10,1
49950,9,1,Left,1,17817,1,1
49950,9,1,Left,2,17817,2,1
49950,9,1,Left,3,17817,3,1
49950,10,1,Left,1,17799,6,1
49950,10,1,Left,2,17799,7,1
49950,10,1,Left,3,17799,8,1
49950,11,1,Left,1,17800,2,1
49950,11,1,Left,2,17800,4,1
49950,11,1,Left,3,17800,3,1
49950,12,1,Left,1,17819,7,1
49950,12,1,Left,2,17819,8,1
49950,12,1,Left,3,17819,9,1
49950,13,1,Left,1,17801,1,1
49950,13,1,Left,2,17801,2,1
49950,13,1,Left,3,17801,3,1
49950,14,1,Left,1,17802,3,1
49950,14,1,Left,2,17802,2,1
49950,14,1,Left,3,17802,1,1
49950,15,1,Left,1,17821,5,1
49950,15,1,Left,2,17821,4,1
49950,15,1,Left,3,17821,3,1
49950,16,1,Left,1,17803,4,1
49950,16,1,Left,2,17803,3,1
49950,16,1,Left,3,17803,2,1
49950,17,1,Left,1,17804,9,1
49950,17,1,Left,2,17804,8,1
49950,17,1,Left,3,17804,10,1
49950,18,1,Left,1,17823,1,1
49950,18,1,Left,2,17823,2,1
49950,18,1,Left,3,17823,3,1
49950,19,1,Left,1,17805,3,1
49950,19,1,Left,2,17805,4,1
49950,19,1,Left,3,17805,2,1
49950,20,1,Left,1,17806,9,1
49950,20,1,Left,2,17806,8,1
49950,20,1,Left,3,17806,10,1
49950,21,1,Left,1,17825,2,1
49950,21,1,Left,2,17825,3,1
49950,21,1,Left,3,17825,4,1
49950,22,1,Left,1,17807,3,1
49950,22,1,Left,2,17807,2,1
49950,22,1,Left,3,17807,1,1
49950,23,1,Left,1,17808,2,1
49950,23,1,Left,2,17808,1,1
49950,23,1,Left,3,17808,3,1
49950,24,1,Left,1,17827,9,1
49950,24,1,Left,2,17827,8,1
49950,24,1,Left,3,17827,7,1
49950,25,1,Left,1,17809,9,1
49950,25,1,Left,2,17809,8,1
49950,25,1,Left,3,17809,7,1
49950,26,1,Left,1,17810,7,1
49950,26,1,Left,2,17810,8,1
49950,26,1,Left,3,17810,9,1
49950,27,1,Left,1,17829,8,1
49950,27,1,Left,2,17829,7,1
49950,27,1,Left,3,17829,9,1
49950,28,1,Left,1,17814,3,1
49950,28,1,Left,2,17814,4,1
49950,28,1,Left,3,17814,5,1
49950,29,1,Left,1,17816,1,1
49950,29,1,Left,2,17816,2,1
49950,29,1,Left,3,17816,3,1
49950,30,1,Left,1,17818,6,1
49950,30,1,Left,2,17818,7,1
49950,30,1,Left,3,17818,8,1
49950,31,1,Left,1,17820,7,1
49950,31,1,Left,2,17820,8,1
49950,31,1,Left,3,17820,9,1
49950,32,1,Left,1,17822,8,1
49950,32,1,Left,2,17822,9,1
49950,32,1,Left,3,17822,10,1
49950,33,1,Left,1,17824,2,1
49950,33,1,Left,2,17824,3,1
49950,33,1,Left,3,17824,4,1
49950,34,1,Left,1,17826,6,1
49950,34,1,Left,2,17826,7,1
49950,34,1,Left,3,17826,8,1
49950,35,1,Left,1,17828,2,1
49950,35,1,Left,2,17828,3,1
49950,35,1,Left,3,17828,4,1
49950,36,1,Left,1,17830,3,1
49950,36,1,Left,2,17830,5,1
49950,36,1,Left,3,17830,4,1
49950,37,1,Left,1,17831,5,1
49950,37,1,Left,2,17831,4,1
49950,37,1,Left,3,17832,3,1
49950,37,1,Left,4,17831,9,1
49950,37,1,Left,5,17831,10,1
49950,37,1,Left,6,17832,8,1
49950,38,1,Left,1,17831,10,1
49950,38,1,Left,2,17832,9,1
49950,38,1,Left,3,17832,8,1
49950,38,1,Left,4,17831,5,1
49950,38,1,Left,5,17832,4,1
49950,38,1,Left,6,17832,3,1
49950,39,1,Left,1,17833,5,1
49950,39,1,Left,2,17833,4,1
49950,39,1,Left,3,17834,3,1
49950,39,1,Left,4,17833,10,1
49950,39,1,Left,5,17833,9,1
49950,39,1,Left,6,17834,8,1
49950,40,1,Left,1,17833,8,1
49950,40,1,Left,2,17834,7,1
49950,40,1,Left,3,17834,9,1
49950,40,1,Left,4,17833,3,1
49950,40,1,Left,5,17834,2,1
49950,40,1,Left,6,17834,4,1
49950,41,1,Left,1,17835,3,1
49950,41,1,Left,2,17835,4,1
49950,41,1,Left,3,17836,2,1
49950,41,1,Left,4,17835,9,1
49950,41,1,Left,5,17835,8,1
49950,41,1,Left,6,17836,7,1
49950,42,1,Left,1,17835,9,1
49950,42,1,Left,2,17836,8,1
49950,42,1,Left,3,17836,10,1
49950,42,1,Left,4,17835,4,1
49950,42,1,Left,5,17836,3,1
49950,42,1,Left,6,17836,5,1
49950,43,1,Left,1,17837,5,1
49950,43,1,Left,2,17837,4,1
49950,43,1,Left,3,17838,3,1
49950,43,1,Left,4,17837,10,1
49950,43,1,Left,5,17837,9,1
49950,43,1,Left,6,17838,8,1
49950,44,1,Left,1,17837,1,1
49950,44,1,Left,2,17838,2,1
49950,44,1,Left,3,17838,3,1
49950,44,1,Left,4,17837,6,1
49950,44,1,Left,5,17838,7,1
49950,44,1,Left,6,17838,8,1
49950,45,1,Left,1,17839,9,1
49950,45,1,Left,2,17839,7,1
49950,45,1,Left,3,17840,8,1
49950,45,1,Left,4,17839,2,1
49950,45,1,Left,5,17839,3,1
49950,45,1,Left,6,17840,4,1
49950,46,1,Left,1,17839,3,1
49950,46,1,Left,2,17840,4,1
49950,46,1,Left,3,17840,2,1
49950,46,1,Left,4,17839,8,1
49950,46,1,Left,5,17840,9,1
49950,46,1,Left,6,17840,7,1
49950,47,1,Left,1,17841,2,1
49950,47,1,Left,2,17841,3,1
49950,47,1,Left,3,17842,4,1
49950,47,1,Left,4,17841,7,1
49950,47,1,Left,5,17841,8,1
49950,47,1,Left,6,17842,9,1
49950,48,1,Left,1,17841,7,1
49950,48,1,Left,2,17842,9,1
49950,48,1,Left,3,17842,8,1
49950,48,1,Left,4,17841,2,1
49950,48,1,Left,5,17842,3,1
49950,48,1,Left,6,17842,4,1
49950,49,1,Left,1,17843,3,1
49950,49,1,Left,2,17843,4,1
49950,49,1,Left,3,17844,2,1
49950,49,1,Left,4,17843,9,1
49950,49,1,Left,5,17843,8,1
49950,49,1,Left,6,17844,7,1
49950,50,1,Left,1,17843,7,1
49950,50,1,Left,2,17844,8,1
49950,50,1,Left,3,17844,6,1
49950,50,1,Left,4,17843,2,1
49950,50,1,Left,5,17844,3,1
49950,50,1,Left,6,17844,1,1
49950,51,1,Left,1,17845,4,1
49950,51,1,Left,2,17845,2,1
49950,51,1,Left,3,17846,3,1
49950,51,1,Left,4,17845,7,1
49950,51,1,Left,5,17845,9,1
49950,51,1,Left,6,17846,8,1
49950,52,1,Left,1,17845,7,1
49950,52,1,Left,2,17846,8,1
49950,52,1,Left,3,17846,6,1
49950,52,1,Left,4,17845,2,1
49950,52,1,Left,5,17846,1,1
49950,52,1,Left,6,17846,3,1
49950,53,1,Left,1,17847,5,1
49950,53,1,Left,2,17847,4,1
49950,53,1,Left,3,17848,3,1
49950,53,1,Left,4,17847,10,1
49950,53,1,Left,5,17847,9,1
49950,53,1,Left,6,17848,8,1
49950,54,1,Left,1,17847,3,1
49950,54,1,Left,2,17848,4,1
49950,54,1,Left,3,17848,2,1
49950,54,1,Left,4,17847,8,1
49950,54,1,Left,5,17848,7,1
49950,54,1,Left,6,17848,9,1
49950,55,1,Left,1,17849,3,1
49950,55,1,Left,2,17849,2,1
49950,55,1,Left,3,17850,1,1
49950,55,1,Left,4,17849,6,1
49950,55,1,Left,5,17849,7,1
49950,55,1,Left,6,17850,8,1
49950,56,1,Left,1,17849,10,1
49950,56,1,Left,2,17850,9,1
49950,56,1,Left,3,17850,8,1
49950,56,1,Left,4,17849,5,1
49950,56,1,Left,5,17850,4,1
49950,56,1,Left,6,17850,3,1
49950,57,1,Left,1,17851,8,1
49950,57,1,Left,2,17851,9,1
49950,57,1,Left,3,17852,7,1
49950,57,1,Left,4,17851,3,1
49950,57,1,Left,5,17851,4,1
49950,57,1,Left,6,17852,2,1
49950,58,1,Left,1,17851,8,1
49950,58,1,Left,2,17852,6,1
49950,58,1,Left,3,17852,7,1
49950,58,1,Left,4,17851,3,1
49950,58,1,Left,5,17852,2,1
49950,58,1,Left,6,17852,1,1
49950,59,1,Left,1,17853,1,1
49950,59,1,Left,2,17853,2,1
49950,59,1,Left,3,17854,3,1
49950,59,1,Left,4,17853,6,1
49950,59,1,Left,5,17853,7,1
49950,59,1,Left,6,17854,8,1
49950,60,1,Left,1,17853,2,1
49950,60,1,Left,2,17854,3,1
49950,60,1,Left,3,17854,4,1
49950,60,1,Left,4,17853,7,1
49950,60,1,Left,5,17854,9,1
49950,60,1,Left,6,17854,8,1
49950,61,1,Left,1,17855,3,1
49950,61,1,Left,2,17855,4,1
49950,61,1,Left,3,17856,5,1
49950,61,1,Left,4,17855,8,1
49950,61,1,Left,5,17855,9,1
49950,61,1,Left,6,17856,10,1
49950,62,1,Left,1,17855,10,1
49950,62,1,Left,2,17856,9,1
49950,62,1,Left,3,17856,8,1
49950,62,1,Left,4,17855,5,1
49950,62,1,Left,5,17856,4,1
49950,62,1,Left,6,17856,3,1
49950,63,1,Left,1,17857,9,1
49950,63,1,Left,2,17857,8,1
49950,63,1,Left,3,17858,7,1
49950,63,1,Left,4,17857,4,1
49950,63,1,Left,5,17857,3,1
49950,63,1,Left,6,17858,2,1
49950,64,1,Left,1,17857,7,1
49950,64,1,Left,2,17858,8,1
49950,64,1,Left,3,17858,6,1
49950,64,1,Left,4,17857,2,1
49950,64,1,Left,5,17858,1,1
49950,64,1,Left,6,17858,3,1
49950,65,1,Left,1,17859,4,1
49950,65,1,Left,2,17859,2,1
49950,65,1,Left,3,17860,3,1
49950,65,1,Left,4,17859,7,1
49950,65,1,Left,5,17859,9,1
49950,65,1,Left,6,17860,8,1
49950,66,1,Left,1,17859,8,1
49950,66,1,Left,2,17860,9,1
49950,66,1,Left,3,17860,7,1
49950,66,1,Left,4,17859,3,1
49950,66,1,Left,5,17860,2,1
49950,66,1,Left,6,17860,4,1
49950,67,1,Left,1,17861,1,1
49950,67,1,Left,2,17861,3,1
49950,67,1,Left,3,17862,2,1
49950,67,1,Left,4,17861,6,1
49950,67,1,Left,5,17861,8,1
49950,67,1,Left,6,17862,7,1
49950,68,1,Left,1,17861,10,1
49950,68,1,Left,2,17862,9,1
49950,68,1,Left,3,17862,8,1
49950,68,1,Left,4,17861,5,1
49950,68,1,Left,5,17862,4,1
49950,68,1,Left,6,17862,3,1
49950,69,1,Left,1,17863,6,1
49950,69,1,Left,2,17863,7,1
49950,69,1,Left,3,17864,8,1
49950,69,1,Left,4,17863,1,1
49950,69,1,Left,5,17863,2,1
49950,69,1,Left,6,17864,3,1
49950,70,1,Left,1,17863,10,1
49950,70,1,Left,2,17864,9,1
49950,70,1,Left,3,17864,8,1
49950,70,1,Left,4,17863,5,1
49950,70,1,Left,5,17864,4,1
49950,70,1,Left,6,17864,3,1
49950,71,1,Left,1,17865,4,1
49950,71,1,Left,2,17865,3,1
49950,71,1,Left,3,17866,5,1
49950,71,1,Left,4,17865,8,1
49950,71,1,Left,5,17865,9,1
49950,71,1,Left,6,17866,10,1
49950,72,1,Left,1,17865,6,1
49950,72,1,Left,2,17866,7,1
49950,72,1,Left,3,17866,8,1
49950,72,1,Left,4,17865,1,1
49950,72,1,Left,5,17866,2,1
49950,72,1,Left,6,17866,3,1
49962,1,1,Left,1,38329,8,1
49984,1,1,Left,1,28077,1,1
49984,1,1,Left,2,28077,5,1
49984,1,1,Left,3,28077,7,1
49984,1,1,Left,4,28077,9,1
49984,1,1,Left,5,28077,3,1
49984,2,1,Left,1,28077,2,1
49984,2,1,Left,2,28077,8,1
49984,2,1,Left,3,28077,4,1
49984,3,1,Left,1,28077,4,1
49984,3,1,Left,2,28077,9,1
49984,3,1,Left,3,22094,2,1
49984,3,1,Left,4,22094,7,1
49984,4,1,Left,1,22094,2,1
49984,4,1,Left,2,22094,8,1
49984,4,1,Left,3,22094,9,1
49984,4,1,Left,4,22094,3,1
49984,5,1,Left,1,22094,2,1
49984,5,1,Left,2,22094,4,1
49984,5,1,Left,3,22094,8,1
49984,5,1,Left,4,22094,6,1
49985,1,1,Left,1,38376,3,1
49985,1,1,Left,2,38376,4,1
49985,1,1,Left,3,38376,2,1
49985,2,1,Left,1,38376,4,1
49985,2,1,Left,2,38376,3,1
49985,2,1,Left,3,38376,5,1
49985,2,1,Left,4,38376,2,1
49985,3,1,Left,1,38376,1,1
49985,3,1,Left,2,38376,2,1
49985,3,1,Left,3,38376,3,1
49985,3,1,Left,4,38376,4,1
49985,3,1,Left,5,38376,5,1
49988,1,1,Left,1,38438,3,1
49991,1,1,Left,1,38533,3,1
49992,1,1,Left,1,22102,3,1
49992,1,1,Left,2,22102,4,1
49992,1,1,Left,3,22103,2,1
49992,2,1,Left,1,22103,4,1
49992,2,1,Left,2,22103,5,1
49992,2,1,Left,3,22102,3,1
49992,3,1,Left,1,22103,2,1
49992,3,1,Left,2,22102,3,1
49992,4,1,Left,1,22102,4,1
49992,4,1,Left,2,22103,5,1
49998,1,1,Left,1,38090,3,1
49998,2,1,Left,1,38090,3,1
49998,3,1,Left,1,38090,3,1
54541,1,1,Left,1,27150,7,1
54541,1,1,Left,2,27150,8,1
54541,1,1,Left,3,27150,9,1
54541,1,1,Left,4,27151,10,1
54541,1,1,Left,5,27151,6,1
54541,2,1,Left,1,27151,2,1
54541,2,1,Left,2,27151,3,1
54541,2,1,Left,3,27151,4,1
54541,2,1,Left,4,27152,7,1
54541,2,1,Left,5,27152,8,1
54541,2,1,Left,6,27152,9,1
54541,3,1,Left,1,27152,2,1
54541,3,1,Left,2,27152,3,1
54541,3,1,Left,3,27152,4,1
54541,3,1,Left,4,27153,7,1
54541,3,1,Left,5,27153,9,1
54541,4,1,Left,1,27153,9,1
54541,4,1,Left,2,27153,8,1
54541,4,1,Left,3,27153,7,1
54541,4,1,Left,4,27150,2,1
54541,4,1,Left,5,27150,3,1
54541,4,1,Left,6,27150,4,1
54541,5,1,Left,1,27150,10,1
54541,5,1,Left,2,27150,3,1
54541,5,1,Left,3,27150,6,1
54541,5,1,Left,4,27152,2,1
54541,5,1,Left,5,27152,4,1
54541,5,1,Left,6,27152,8,1
54541,6,1,Left,1,27151,3,1
54541,6,1,Left,2,27151,9,1
54541,6,1,Left,3,27151,7,1
54541,6,1,Left,4,27153,1,1
54541,6,1,Left,5,27153,8,1
54541,6,1,Left,6,27153,5,1
54541,7,1,Left,1,27152,1,1
54541,7,1,Left,2,27152,6,1
54541,7,1,Left,3,27152,3,1
54541,7,1,Left,4,27151,5,1
54541,7,1,Left,5,27151,10,1
54541,7,1,Left,6,27151,8,1
54541,8,1,Left,1,27153,1,1
54541,8,1,Left,2,27153,6,1
54541,8,1,Left,3,27153,8,1
54541,8,1,Left,4,27150,3,1
54541,8,1,Left,5,27150,5,1
54541,8,1,Left,6,27150,10,1
54541,9,1,Left,1,27150,9,1
54541,9,1,Left,2,27150,3,1
54541,9,1,Left,3,27150,7,1
54541,9,1,Left,4,27151,10,1
54541,9,1,Left,5,27151,5,1
54541,9,1,Left,6,27152,1,1
54541,9,1,Left,7,27152,6,1
54541,9,1,Left,8,27153,2,1
54541,9,1,Left,9,27153,8,1
54541,9,1,Left,10,27153,4,1
54541,10,3,Left,1,27148,3,1
54542,1,1,Left,1,27150,7,1
54542,1,1,Left,2,27150,8,1
54542,1,1,Left,3,27150,9,1
54542,1,1,Left,4,27151,6,1
54542,1,1,Left,5,27151,10,1
54542,2,1,Left,1,27151,2,1
54542,2,1,Left,2,27151,3,1
54542,2,1,Left,3,27151,4,1
54542,2,1,Left,4,27152,7,1
54542,2,1,Left,5,27152,8,1
54542,2,1,Left,6,27152,0,1
54542,3,1,Left,1,27152,2,1
54542,3,1,Left,2,27152,3,1
54542,3,1,Left,3,27152,4,1
54542,3,1,Left,4,27153,7,1
54542,3,1,Left,5,27153,9,1
54542,4,1,Left,1,27153,7,1
54542,4,1,Left,2,27153,8,1
54542,4,1,Left,3,27153,9,1
54542,4,1,Left,4,27150,2,1
54542,4,1,Left,5,27150,3,1
54542,4,1,Left,6,27150,4,1
54542,5,1,Left,1,27150,10,1
54542,5,1,Left,2,27150,3,1
54542,5,1,Left,3,27150,6,1
54542,5,1,Left,4,27152,2,1
54542,5,1,Left,5,27152,4,1
54542,5,1,Left,6,27152,8,1
54542,6,1,Left,1,27151,3,1
54542,6,1,Left,2,27151,9,1
54542,6,1,Left,3,27151,7,1
54542,6,1,Left,4,27153,5,1
54542,6,1,Left,5,27153,8,1
54542,6,1,Left,6,27153,1,1
54542,7,1,Left,1,27152,1,1
54542,7,1,Left,2,27152,6,1
54542,7,1,Left,3,27152,3,1
54542,7,1,Left,4,27151,8,1
54542,7,1,Left,5,27151,10,1
54542,7,1,Left,6,27151,5,1
54542,8,1,Left,1,27153,1,1
54542,8,1,Left,2,27153,6,1
54542,8,1,Left,3,27153,8,1
54542,8,1,Left,4,27150,3,1
54542,8,1,Left,5,27150,5,1
54542,8,1,Left,6,27150,10,1
54542,9,1,Left,1,27150,3,1
54542,9,1,Left,2,27150,9,1
54542,9,1,Left,3,27150,7,1
54542,9,1,Left,4,27151,5,1
54542,9,1,Left,5,27151,10,1
54542,9,1,Left,6,27152,1,1
54542,9,1,Left,7,27152,6,1
54542,9,1,Left,8,27153,2,1
54542,9,1,Left,9,27153,8,1
54542,9,1,Left,10,27153,4,1
54542,10,3,Left,1,27148,3,1
54543,1,1,Left,1,27150,7,1
54543,1,1,Left,2,27150,8,1
54543,1,1,Left,3,27150,9,1
54543,1,1,Left,4,27151,6,1
54543,1,1,Left,5,27151,10,1
54543,2,1,Left,1,27151,2,1
54543,2,1,Left,2,27151,3,1
54543,2,1,Left,3,27151,4,1
54543,2,1,Left,4,27152,7,1
54543,2,1,Left,5,27152,8,1
54543,2,1,Left,6,27152,9,1
54543,3,1,Left,1,27152,4,1
54543,3,1,Left,2,27152,3,1
54543,3,1,Left,3,27152,2,1
54543,3,1,Left,4,27153,9,1
54543,3,1,Left,5,27153,7,1
54543,4,1,Left,1,27153,7,1
54543,4,1,Left,2,27153,8,1
54543,4,1,Left,3,27153,9,1
54543,4,1,Left,4,27150,4,1
54543,4,1,Left,5,27150,3,1
54543,4,1,Left,6,27150,2,1
54543,5,1,Left,1,27150,10,1
54543,5,1,Left,2,27150,3,1
54543,5,1,Left,3,27150,6,1
54543,5,1,Left,4,27152,2,1
54543,5,1,Left,5,27152,8,1
54543,5,1,Left,6,27152,4,1
54543,6,1,Left,1,27151,9,1
54543,6,1,Left,2,27151,3,1
54543,6,1,Left,3,27151,7,1
54543,6,1,Left,4,27153,5,1
54543,6,1,Left,5,27153,8,1
54543,6,1,Left,6,27153,1,1
54543,7,1,Left,1,27152,1,1
54543,7,1,Left,2,27152,6,1
54543,7,1,Left,3,27152,3,1
54543,7,1,Left,4,27151,8,1
54543,7,1,Left,5,27151,10,1
54543,7,1,Left,6,27151,5,1
54543,8,1,Left,1,27153,1,1
54543,8,1,Left,2,27153,6,1
54543,8,1,Left,3,27153,8,1
54543,8,1,Left,4,27150,3,1
54543,8,1,Left,5,27150,5,1
54543,8,1,Left,6,27150,10,1
54543,9,1,Left,1,27150,3,1
54543,9,1,Left,2,27150,9,1
54543,9,1,Left,3,27150,7,1
54543,9,1,Left,4,27151,5,1
54543,9,1,Left,5,27151,10,1
54543,9,1,Left,6,27152,1,1
54543,9,1,Left,7,27152,6,1
54543,9,1,Left,8,27153,2,1
54543,9,1,Left,9,27153,8,1
54543,9,1,Left,10,27153,4,1
54543,10,3,Left,1,27148,3,1
54544,1,1,Left,1,27150,7,1
54544,1,1,Left,2,27150,8,1
54544,1,1,Left,3,27150,9,1
54544,1,1,Left,4,27151,6,1
54544,1,1,Left,5,27151,10,1
54544,2,1,Left,1,27151,2,1
54544,2,1,Left,2,27151,3,1
54544,2,1,Left,3,27151,4,1
54544,2,1,Left,4,27152,7,1
54544,2,1,Left,5,27152,8,1
54544,2,1,Left,6,27152,9,1
54544,3,1,Left,1,27152,2,1
54544,3,1,Left,2,27152,3,1
54544,3,1,Left,3,27152,4,1
54544,3,1,Left,4,27153,7,1
54544,3,1,Left,5,27153,9,1
54544,4,1,Left,1,27153,7,1
54544,4,1,Left,2,27153,8,1
54544,4,1,Left,3,27153,9,1
54544,4,1,Left,4,27150,2,1
54544,4,1,Left,5,27150,3,1
54544,4,1,Left,6,27150,4,1
54544,5,1,Left,1,27150,10,1
54544,5,1,Left,2,27150,3,1
54544,5,1,Left,3,27150,6,1
54544,5,1,Left,4,27152,2,1
54544,5,1,Left,5,27152,8,1
54544,5,1,Left,6,27152,4,1
54544,6,1,Left,1,27151,3,1
54544,6,1,Left,2,27151,9,1
54544,6,1,Left,3,27151,7,1
54544,6,1,Left,4,27153,5,1
54544,6,1,Left,5,27153,8,1
54544,6,1,Left,6,27153,1,1
54544,7,1,Left,1,27152,1,1
54544,7,1,Left,2,27152,6,1
